time,id,word,file,model,quality,usd,status
2026-08-07 20:30:21,A1-L21-W18,far,a1_l21_w18_far.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:30:23,A1-L21-W19,turn,a1_l21_w19_turn.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:30:30,A1-L21-W20,cross,a1_l21_w20_cross.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:30:39,A1-L22-W02,today,a1_l22_w02_today.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:30:43,A1-L22-W03,think,a1_l22_w03_think.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:30:45,A1-L22-W01,now,a1_l22_w01_now.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:30:54,A1-L22-W04,sleep,a1_l22_w04_sleep.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:30:58,A1-L22-W05,wait,a1_l22_w05_wait.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:30:59,A1-L22-W06,talk,a1_l22_w06_talk.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:08,A1-L22-W07,watch,a1_l22_w07_watch.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:12,A1-L22-W08,work,a1_l22_w08_work.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:14,A1-L22-W09,study,a1_l22_w09_study.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:29,A1-L22-W12,walk,a1_l22_w12_walk.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:32,A1-L22-W10,eat,a1_l22_w10_eat.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:33,A1-L22-W11,drink,a1_l22_w11_drink.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:45,A1-L22-W15,clean,a1_l22_w15_clean.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:48,A1-L22-W14,carry,a1_l22_w14_carry.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:31:48,A1-L22-W13,wear,a1_l22_w13_wear.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:04,A1-L22-W17,look,a1_l22_w17_look.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:07,A1-L22-W16,write,a1_l22_w16_write.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:10,A1-L22-W18,smile,a1_l22_w18_smile.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:20,A1-L22-W20,quiet,a1_l22_w20_quiet.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:28,A1-L22-W19,busy,a1_l22_w19_busy.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:35,A1-L27-W01,did,a1_l27_w01_did.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:37,A1-L27-W02,holiday,a1_l27_w02_holiday.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:50,A1-L27-W05,say,a1_l27_w05_say.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:32:55,A1-L27-W04,beach,a1_l27_w04_beach.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:33:03,A1-L27-W06,photo,a1_l27_w06_photo.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:33:05,A1-L27-W03,hotel,a1_l27_w03_hotel.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:33:17,A1-L27-W08,passport,a1_l27_w08_passport.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:33:25,A1-L27-W07,suitcase,a1_l27_w07_suitcase.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:33:28,A1-L27-W09,flight,a1_l27_w09_flight.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:33:31,A1-L27-W10,tell,a1_l27_w10_tell.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:33:39,A1-L27-W11,enjoy,a1_l27_w11_enjoy.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:33:45,A1-L27-W13,travel,a1_l27_w13_travel.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:39:32,A1-L27-W14,arrive,a1_l27_w14_arrive.png,gpt-image-1.5,low,0,error: Remote end closed connection without response
2026-08-07 20:39:32,A1-L27-W12,stay,a1_l27_w12_stay.png,gpt-image-1.5,low,0,error: Remote end closed connection without response
2026-08-07 20:39:47,A1-L27-W17,crowded,a1_l27_w17_crowded.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:39:50,A1-L27-W16,boring,a1_l27_w16_boring.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:39:50,A1-L27-W15,book,a1_l27_w15_book.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:40:03,A1-L27-W19,expensive,a1_l27_w19_expensive.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:40:05,A1-L27-W18,beautiful,a1_l27_w18_beautiful.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:40:14,A1-L27-W20,perfect,a1_l27_w20_perfect.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:41:19,A1-L27-W14,arrive,a1_l27_w14_arrive.png,gpt-image-1.5,low,0.009,ok
2026-08-07 20:41:33,A1-L27-W12,stay,a1_l27_w12_stay.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:33:55,A2-L01-W01,wake up,a2_l01_w01_wake_up.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:33:56,A2-L01-W03,brush,a2_l01_w03_brush.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:00,A2-L01-W02,get dressed,a2_l01_w02_get_dressed.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:01,A2-L01-W06,arrive,a2_l01_w06_arrive.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:10,A2-L01-W05,leave,a2_l01_w05_leave.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:11,A2-L01-W04,breakfast,a2_l01_w04_breakfast.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:13,A2-L01-W08,ask,a2_l01_w08_ask.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:14,A2-L01-W09,call,a2_l01_w09_call.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:15,A2-L01-W10,hear,a2_l01_w10_hear.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:15,A2-L01-W07,finish,a2_l01_w07_finish.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:27,A2-L01-W12,thing,a2_l01_w12_thing.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:27,A2-L01-W16,usually,a2_l01_w16_usually.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:31,A2-L01-W13,place,a2_l01_w13_place.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:34,A2-L01-W15,hurry,a2_l01_w15_hurry.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:34,A2-L01-W14,late,a2_l01_w14_late.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:35,A2-L01-W11,try,a2_l01_w11_try.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:44,A2-L01-W18,routine,a2_l01_w18_routine.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:44,A2-L01-W17,hardly ever,a2_l01_w17_hardly_ever.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:49,A2-L01-W20,busy day,a2_l01_w20_busy_day.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:50,A2-L02-W02,cook,a2_l02_w02_cook.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:34:56,A2-L01-W19,in the evening,a2_l01_w19_in_the_evening.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:02,A2-L02-W03,wash,a2_l02_w03_wash.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:03,A2-L02-W05,fix,a2_l02_w05_fix.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:04,A2-L02-W04,tidy,a2_l02_w04_tidy.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:08,A2-L02-W06,water,a2_l02_w06_water.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:09,A2-L02-W01,at the moment,a2_l02_w01_at_the_moment.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:12,A2-L02-W07,noise,a2_l02_w07_noise.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:17,A2-L02-W09,upstairs,a2_l02_w09_upstairs.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:22,A2-L02-W11,still,a2_l02_w11_still.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:29,A2-L02-W08,neighbour,a2_l02_w08_neighbour.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:29,A2-L02-W13,together,a2_l02_w13_together.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:32,A2-L02-W14,meanwhile,a2_l02_w14_meanwhile.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:35,A2-L02-W15,quiet,a2_l02_w15_quiet.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:40,A2-L02-W12,already,a2_l02_w12_already.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:42,A2-L02-W16,messy,a2_l02_w16_messy.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:47,A2-L02-W10,downstairs,a2_l02_w10_downstairs.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:50,A2-L02-W17,clean,a2_l02_w17_clean.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:35:57,A2-L03-W01,last week,a2_l03_w01_last_week.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:02,A2-L03-W02,ago,a2_l03_w02_ago.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:02,A2-L02-W18,laundry,a2_l02_w18_laundry.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:03,A2-L02-W19,rubbish,a2_l02_w19_rubbish.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:04,A2-L03-W03,thank,a2_l03_w03_thank.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:10,A2-L02-W20,housework,a2_l02_w20_housework.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:14,A2-L03-W04,great,a2_l03_w04_great.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:18,A2-L03-W08,large,a2_l03_w08_large.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:20,A2-L03-W05,last,a2_l03_w05_last.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:25,A2-L03-W09,really,a2_l03_w09_really.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:29,A2-L03-W10,food,a2_l03_w10_food.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:32,A2-L03-W06,long,a2_l03_w06_long.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:35,A2-L03-W11,met,a2_l03_w11_met.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:37,A2-L03-W07,little,a2_l03_w07_little.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:40,A2-L03-W12,built,a2_l03_w12_built.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:41,A2-L03-W13,won,a2_l03_w13_won.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:42,A2-L03-W14,lost,a2_l03_w14_lost.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:49,A2-L03-W16,became,a2_l03_w16_became.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:51,A2-L03-W17,memory,a2_l03_w17_memory.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:54,A2-L03-W18,childhood,a2_l03_w18_childhood.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:36:58,A2-L03-W20,moment,a2_l03_w20_moment.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:37:01,A2-L03-W15,brought,a2_l03_w15_brought.png,gpt-image-1.5,low,0.009,ok
2026-08-07 21:37:09,A2-L03-W19,event,a2_l03_w19_event.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:55:21,B2-L01-W01,perspective,b2_l01_w01_perspective.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:56:39,A1-L05-W19,million,a1_l05_w19_million.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:56:39,A1-L07-W19,worker,a1_l07_w19_worker.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:56:40,A1-L05-W20,date,a1_l05_w20_date.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:56:41,A1-L08-W11,ask,a1_l08_w11_ask.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:56:48,A1-L10-W20,last,a1_l10_w20_last.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:56:51,A1-L11-W03,really,a1_l11_w03_really.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:56:52,A1-L08-W20,call,a1_l08_w20_call.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:56:53,A1-L11-W19,thing,a1_l11_w19_thing.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:00,A1-L11-W20,great,a1_l11_w20_great.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:04,A1-L13-W03,waiter,a1_l13_w03_waiter.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:06,A1-L12-W14,food,a1_l12_w14_food.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:07,A1-L13-W04,knife,a1_l13_w04_knife.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:13,A1-L13-W05,thank,a1_l13_w05_thank.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:16,A1-L13-W12,bowl,a1_l13_w12_bowl.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:17,A1-L13-W13,dessert,a1_l13_w13_dessert.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:18,A1-L13-W14,spoon,a1_l13_w14_spoon.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:24,A1-L13-W18,fork,a1_l13_w18_fork.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:29,A1-L14-W08,gate,a1_l14_w08_gate.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:30,A1-L14-W01,garden,a1_l14_w01_garden.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:31,A1-L14-W12,stairs,a1_l14_w12_stairs.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:35,A1-L14-W13,lift,a1_l14_w13_lift.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:40,A1-L14-W16,roof,a1_l14_w16_roof.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:41,A1-L14-W14,rent,a1_l14_w14_rent.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:43,A1-L14-W17,garage,a1_l14_w17_garage.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:47,A1-L14-W18,place,a1_l14_w18_place.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:52,A1-L14-W20,balcony,a1_l14_w20_balcony.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:54,A1-L14-W19,yard,a1_l14_w19_yard.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:57:55,A1-L15-W01,shelf,a1_l15_w01_shelf.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:01,A1-L15-W09,curtain,a1_l15_w09_curtain.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:04,A1-L16-W09,long,a1_l16_w09_long.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:06,A1-L15-W13,cupboard,a1_l15_w13_cupboard.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:08,A1-L17-W01,sell,a1_l17_w01_sell.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:13,A1-L17-W03,seller,a1_l17_w03_seller.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:15,A1-L17-W09,large,a1_l17_w09_large.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:16,A1-L17-W12,little,a1_l17_w12_little.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:21,A1-L17-W14,coin,a1_l17_w14_coin.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:26,A1-L17-W17,basket,a1_l17_w17_basket.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:27,A1-L17-W20,queue,a1_l17_w20_queue.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:31,A1-L18-W20,storm,a1_l18_w20_storm.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:36,A1-L19-W04,climb,a1_l19_w04_climb.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:38,A1-L19-W10,throw,a1_l19_w10_throw.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:39,A1-L19-W11,catch,a1_l19_w11_catch.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:43,A1-L19-W12,fix,a1_l19_w12_fix.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:47,A1-L19-W14,hear,a1_l19_w14_hear.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:49,A1-L19-W20,try,a1_l19_w20_try.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:54,A1-L20-W12,finger,a1_l20_w12_finger.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:56,A1-L20-W14,stomach,a1_l20_w14_stomach.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:58:59,A1-L20-W16,rest,a1_l20_w16_rest.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:02,A1-L21-W06,corner,a1_l21_w06_corner.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:07,A1-L21-W13,cross,a1_l21_w13_cross.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:08,A1-L21-W17,leave,a1_l21_w17_leave.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:10,A1-L21-W18,bridge,a1_l21_w18_bridge.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:17,A1-L21-W20,traffic,a1_l21_w20_traffic.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:19,A1-L22-W01,cry,a1_l22_w01_cry.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:22,A1-L22-W02,shout,a1_l22_w02_shout.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:22,A1-L22-W04,smile,a1_l22_w04_smile.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:29,A1-L22-W07,knock,a1_l22_w07_knock.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:30,A1-L22-W08,push,a1_l22_w08_push.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:34,A1-L22-W10,cut,a1_l22_w10_cut.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:35,A1-L22-W09,pull,a1_l22_w09_pull.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:43,A1-L22-W11,paint,a1_l22_w11_paint.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:44,A1-L22-W12,carry,a1_l22_w12_carry.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:47,A1-L22-W13,hold,a1_l22_w13_hold.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:48,A1-L22-W14,wave,a1_l22_w14_wave.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:56,A1-L22-W18,point,a1_l22_w18_point.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:57,A1-L22-W16,laugh,a1_l22_w16_laugh.png,gpt-image-1.5,low,0.009,ok
2026-08-09 07:59:59,A1-L22-W19,build,a1_l22_w19_build.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:00,A1-L23-W01,moment,a1_l23_w01_moment.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:09,A1-L23-W03,once,a1_l23_w03_once.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:10,A1-L23-W02,hardly ever,a1_l23_w02_hardly_ever.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:11,A1-L23-W04,twice,a1_l23_w04_twice.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:13,A1-L23-W05,at the moment,a1_l23_w05_at_the_moment.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:23,A1-L23-W06,right now,a1_l23_w06_right_now.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:24,A1-L23-W09,at night,a1_l23_w09_at_night.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:27,A1-L23-W10,in the evening,a1_l23_w10_in_the_evening.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:35,A1-L23-W13,every week,a1_l23_w13_every_week.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:36,A1-L23-W11,after work,a1_l23_w11_after_work.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:39,A1-L23-W14,every month,a1_l23_w14_every_month.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:49,A1-L23-W16,every morning,a1_l23_w16_every_morning.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:49,A1-L23-W15,on Mondays,a1_l23_w15_on_mondays.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:52,A1-L23-W08,all day,a1_l23_w08_all_day.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:00:54,A1-L23-W17,this week,a1_l23_w17_this_week.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:00,A1-L23-W18,these days,a1_l23_w18_these_days.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:01,A1-L23-W19,at the weekend,a1_l23_w19_at_the_weekend.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:02,A1-L23-W20,before work,a1_l23_w20_before_work.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:07,A1-L24-W01,last night,a1_l24_w01_last_night.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:14,A1-L24-W09,last week,a1_l24_w09_last_week.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:14,A1-L24-W10,angry,a1_l24_w10_angry.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:18,A1-L24-W02,worried,a1_l24_w02_worried.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:18,A1-L24-W11,excited,a1_l24_w11_excited.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:26,A1-L24-W15,surprised,a1_l24_w15_surprised.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:27,A1-L24-W13,absent,a1_l24_w13_absent.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:30,A1-L24-W16,asleep,a1_l24_w16_asleep.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:30,A1-L24-W17,noisy,a1_l24_w17_noisy.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:39,A1-L24-W18,empty,a1_l24_w18_empty.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:40,A1-L24-W20,full,a1_l24_w20_full.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:42,A1-L25-W16,concert,a1_l25_w16_concert.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:43,A1-L25-W19,match,a1_l25_w19_match.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:50,A1-L25-W20,picnic,a1_l25_w20_picnic.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:51,A1-L26-W12,drove,a1_l26_w12_drove.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:52,A1-L26-W18,found,a1_l26_w18_found.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:01:55,A1-L26-W15,flew,a1_l26_w15_flew.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:02,A1-L27-W04,boat,a1_l27_w04_boat.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:03,A1-L27-W02,beach,a1_l27_w02_beach.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:03,A1-L26-W19,paid,a1_l26_w19_paid.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:08,A1-L27-W13,guide,a1_l27_w13_guide.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:14,A1-L27-W16,island,a1_l27_w16_island.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:15,A1-L27-W18,desert,a1_l27_w18_desert.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:16,A1-L27-W15,camera,a1_l27_w15_camera.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:19,A1-L27-W19,tent,a1_l27_w19_tent.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:25,A1-L28-W02,next month,a1_l28_w02_next_month.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:26,A1-L28-W01,next week,a1_l28_w01_next_week.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:30,A1-L28-W05,next year,a1_l28_w05_next_year.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:32,A1-L28-W09,goal,a1_l28_w09_goal.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:39,A1-L28-W10,save,a1_l28_w10_save.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:39,A1-L28-W11,later,a1_l28_w11_later.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:42,A1-L28-W15,soon,a1_l28_w15_soon.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:44,A1-L28-W14,sure,a1_l28_w14_sure.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:50,A1-L28-W17,idea,a1_l28_w17_idea.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:51,A1-L28-W16,hope,a1_l28_w16_hope.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:54,A1-L28-W18,dream,a1_l28_w18_dream.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:02:55,A1-L28-W20,busy week,a1_l28_w20_busy_week.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:01,A1-L29-W01,safe,a1_l29_w01_safe.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:04,A1-L29-W03,heavy,a1_l29_w03_heavy.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:05,A1-L29-W07,quick,a1_l29_w07_quick.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:06,A1-L29-W05,light,a1_l29_w05_light.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:13,A1-L29-W09,slow,a1_l29_w09_slow.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:16,A1-L29-W10,dirty,a1_l29_w10_dirty.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:16,A1-L29-W15,strong,a1_l29_w15_strong.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:19,A1-L29-W16,wide,a1_l29_w16_wide.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:25,A1-L30-W07,clever,a1_l30_w07_clever.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:28,A1-L30-W20,brave,a1_l30_w20_brave.png,gpt-image-1.5,low,0.009,ok
2026-08-09 08:03:40,A2-L04-W02,suddenly,a2_l04_w02_suddenly.png,gpt-image-1.5,low,0.009,ok
